cell_key,kernel_id,case_id,shape_and_dtype_json,baseline_origin,baseline_heuristic_name,post_heuristic_name,raw_default_normalized,post_heuristic_normalized,pretuned_reference_normalized,pretuned_reference_vs_post_heuristic,raw_default_latency_us,post_heuristic_latency_us,pretuned_reference_latency_us
on::helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion::chunk_fwd_wy_delta_varlen_helion#2:fixed_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion,chunk_fwd_wy_delta_varlen_helion#2:fixed_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,96],""stride"":[96,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12288,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":9,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.88319121828461,1.0216937993256217,1.1568206048402745,533.5040092468262,604.0639877319336,522.1760272979736
on::helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion::chunk_fwd_wy_delta_varlen_helion#3:ragged_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion,chunk_fwd_wy_delta_varlen_helion#3:ragged_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,96],""stride"":[96,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12576,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":9,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.8968954110583599,1.0117123245234745,1.1280159448353377,552.8320074081421,616.3840293884277,546.4320182800293
on::sglang.kda_prefill._intra_matrices_wide::fixed_h16_t512,sglang.kda_prefill._intra_matrices_wide,fixed_h16_t512,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,512,16],""stride"":[8192,16,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":6,""literal"":0.08838834764831845},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.5876963937154012,1.9072327318877393,1.2012578345817015,38.816001266241074,24.447999894618988,20.35200037062168
on::sglang.kda_prefill._intra_matrices_wide::fixed_h32_t8192,sglang.kda_prefill._intra_matrices_wide,fixed_h32_t8192,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,8192,32],""stride"":[262144,32,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":6,""literal"":0.08838834764831845},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,2.105702683898649,4.351475098899797,2.0665192347303103,944.096028804779,448.35200905799866,216.95999801158905
on::sglang.kda_prefill._intra_matrices_wide::packed_h12_t2048,sglang.kda_prefill._intra_matrices_wide,packed_h12_t2048,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,2048,12],""stride"":[24576,12,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[2],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[32,2],""stride"":[2,1]},{""arg"":6,""literal"":0.08838834764831845},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,2.2895523674359577,2.672473911762663,1.1672473404727293,98.1760025024414,42.87999868392944,36.73600032925606
on::sglang.kda_prefill._intra_matrices_wide::ragged_h16_t2048,sglang.kda_prefill._intra_matrices_wide,ragged_h16_t2048,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,2048,16],""stride"":[32768,16,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[34,2],""stride"":[2,1]},{""arg"":6,""literal"":0.08838834764831845},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,2.334299076899335,3.3215169386207193,1.4229183276003827,128.92800569534302,55.23199960589409,38.816001266241074
on::sglang.kda_prefill._intra_matrices_wide::ragged_h32_t8192,sglang.kda_prefill._intra_matrices_wide,ragged_h32_t8192,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,8192,32],""stride"":[262144,32,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[130,2],""stride"":[2,1]},{""arg"":6,""literal"":0.08838834764831845},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,2.5366971704075816,4.4905263485166,1.7702256307539805,955.5839896202087,376.70400738716125,212.79999613761902
on::sglang.kda_prefill._intra_solve_recompute::fixed_h16_t512,sglang.kda_prefill._intra_solve_recompute,fixed_h16_t512,"[{""arg"":0,""dtype"":""torch.float32"",""shape"":[1,512,16,64],""stride"":[524288,1024,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,512,16],""stride"":[8192,16,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":6,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.5765765033504802,1.5765765033504802,1.0,22.39999920129776,14.208000153303146,14.208000153303146
on::sglang.kda_prefill._intra_solve_recompute::fixed_h32_t8192,sglang.kda_prefill._intra_solve_recompute,fixed_h32_t8192,"[{""arg"":0,""dtype"":""torch.float32"",""shape"":[1,8192,32,64],""stride"":[16777216,2048,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,8192,32],""stride"":[262144,32,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":6,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.9463880202551025,2.0958904593313545,1.0768101927881049,137.08800077438354,70.43199986219406,65.40799885988235
on::sglang.kda_prefill._intra_solve_recompute::packed_h12_t2048,sglang.kda_prefill._intra_solve_recompute,packed_h12_t2048,"[{""arg"":0,""dtype"":""torch.float32"",""shape"":[1,2048,12,64],""stride"":[1572864,768,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,2048,12],""stride"":[24576,12,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[2],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[32,2],""stride"":[2,1]},{""arg"":6,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.445804240102535,1.445804240102535,1.0,26.464000344276428,18.303999677300453,18.303999677300453
on::sglang.kda_prefill._intra_solve_recompute::ragged_h16_t2048,sglang.kda_prefill._intra_solve_recompute,ragged_h16_t2048,"[{""arg"":0,""dtype"":""torch.float32"",""shape"":[1,2048,16,64],""stride"":[2097152,1024,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,2048,16],""stride"":[32768,16,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[34,2],""stride"":[2,1]},{""arg"":6,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.3977987437212833,1.3977987437212833,1.0,28.44800055027008,20.35200037062168,20.35200037062168
on::sglang.kda_prefill._intra_solve_recompute::ragged_h32_t8192,sglang.kda_prefill._intra_solve_recompute,ragged_h32_t8192,"[{""arg"":0,""dtype"":""torch.float32"",""shape"":[1,8192,32,64],""stride"":[16777216,2048,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1,8192,32],""stride"":[262144,32,1]},{""arg"":4,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[130,2],""stride"":[2,1]},{""arg"":6,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.9109935242564235,1.9118019032821143,1.000423015052343,144.6239948272705,75.68000257015228,75.6480023264885
on::sglang.kda_prefill._chunk_state::fixed_h16_t512_float32,sglang.kda_prefill._chunk_state,fixed_h16_t512_float32,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8,16,128],""stride"":[2048,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[2,16,128,128],""stride"":[262144,16384,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[1],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":7,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":8,""dtype"":""torch.int64"",""shape"":[0],""stride"":[1]},{""arg"":9,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.5882353567787195,1.9073783644963616,1.200941885820331,38.88000175356865,24.480000138282776,20.38400061428547
on::sglang.kda_prefill._chunk_state::fixed_h32_t8192_bfloat16,sglang.kda_prefill._chunk_state,fixed_h32_t8192_bfloat16,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[128,32,128],""stride"":[4096,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[2,32,128,128],""stride"":[524288,16384,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[1],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":7,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":8,""dtype"":""torch.int64"",""shape"":[0],""stride"":[1]},{""arg"":9,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,2.2555264138913693,2.363548343104613,1.0478921144740123,507.7280104160309,225.10399669408798,214.81600403785706
on::sglang.kda_prefill._chunk_state::packed_h12_t2048_float32,sglang.kda_prefill._chunk_state,packed_h12_t2048_float32,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[32,12,128],""stride"":[1536,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[2,12,128,128],""stride"":[196608,16384,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[1],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[2],""stride"":[1]},{""arg"":7,""dtype"":""torch.int32"",""shape"":[32,2],""stride"":[2,1]},{""arg"":8,""dtype"":""torch.int64"",""shape"":[2],""stride"":[1]},{""arg"":9,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.6862139640699216,2.2903857537840024,1.3583007866070713,131.120003759861,77.7600035071373,57.24800005555153
on::sglang.kda_prefill._chunk_state::ragged_h16_t2048_bfloat16,sglang.kda_prefill._chunk_state,ragged_h16_t2048_bfloat16,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[34,16,128],""stride"":[2048,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[5,16,128,128],""stride"":[262144,16384,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[4],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":7,""dtype"":""torch.int32"",""shape"":[34,2],""stride"":[2,1]},{""arg"":8,""dtype"":""torch.int64"",""shape"":[5],""stride"":[1]},{""arg"":9,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.3015656870080978,1.4972592714278499,1.1503524458067054,61.184000223875046,47.00800031423569,40.863998234272
on::sglang.kda_prefill._chunk_state::ragged_h32_t8192_bfloat16,sglang.kda_prefill._chunk_state,ragged_h32_t8192_bfloat16,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[130,32,128],""stride"":[4096,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[5,32,128,128],""stride"":[524288,16384,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[4],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":7,""dtype"":""torch.int32"",""shape"":[130,2],""stride"":[2,1]},{""arg"":8,""dtype"":""torch.int64"",""shape"":[5],""stride"":[1]},{""arg"":9,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.9381427341507937,2.261977857413987,1.1670852809533057,389.0240043401718,200.71999728679657,171.984001994133
on::sglang.kda_prefill._chunk_output::fixed_h16_t512,sglang.kda_prefill._chunk_output,fixed_h16_t512,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,64],""stride"":[524288,1024,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1,8,16,128,128],""stride"":[2097152,262144,16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1,512,16,128],""stride"":[1048576,2048,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.0,1.0,14.208000153303146,14.208000153303146,14.208000153303146
on::sglang.kda_prefill._chunk_output::fixed_h32_t8192,sglang.kda_prefill._chunk_output,fixed_h32_t8192,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,64],""stride"":[16777216,2048,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1,128,32,128,128],""stride"":[67108864,524288,16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[0],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[0,2],""stride"":[2,1]},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,2.127593020402253,2.0748091988368422,0.975190827823156,173.95199835300446,81.7599967122078,83.83999764919281
on::sglang.kda_prefill._chunk_output::packed_h12_t2048,sglang.kda_prefill._chunk_output,packed_h12_t2048,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,64],""stride"":[1572864,768,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1,32,12,128,128],""stride"":[6291456,196608,16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1,2048,12,128],""stride"":[3145728,1536,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[2],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[32,2],""stride"":[2,1]},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.2012578345817015,1.2031495935959473,1.001574815131095,24.447999894618988,20.35200037062168,20.320000126957893
on::sglang.kda_prefill._chunk_output::ragged_h16_t2048,sglang.kda_prefill._chunk_output,ragged_h16_t2048,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,64],""stride"":[2097152,1024,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1,34,16,128,128],""stride"":[8912896,262144,16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1,2048,16,128],""stride"":[4194304,2048,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[34,2],""stride"":[2,1]},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.2720797746783072,1.2738944529841516,1.001426544421165,28.575999662280083,22.463999688625336,22.431999444961548
on::sglang.kda_prefill._chunk_output::ragged_h32_t8192,sglang.kda_prefill._chunk_output,ragged_h32_t8192,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,64],""stride"":[16777216,2048,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1,130,32,128,128],""stride"":[68157440,524288,16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1,8192,32,128],""stride"":[33554432,4096,128,1]},{""arg"":5,""dtype"":""torch.int32"",""shape"":[5],""stride"":[1]},{""arg"":6,""dtype"":""torch.int32"",""shape"":[130,2],""stride"":[2,1]},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.8010013320739886,1.9578231253728062,1.0870747791831035,184.1920018196106,102.27199643850327,94.08000111579895
on::sglang.kda_replayssm.replayssm_decode_body::float32_small_head_b1,sglang.kda_replayssm.replayssm_decode_body,float32_small_head_b1,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1,4608],""stride"":[4608,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1,1536],""stride"":[1536,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1,12],""stride"":[12,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12],""stride"":[1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[1536],""stride"":[1]},{""arg"":5,""literal"":0.08838834764831845},{""arg"":6,""dtype"":""torch.float32"",""shape"":[32,12,128,128],""stride"":[196608,16384,128,1]},{""arg"":7,""dtype"":""torch.float32"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":8,""dtype"":""torch.float32"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":9,""dtype"":""torch.float32"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":10,""dtype"":""torch.bfloat16"",""shape"":[1,1,12,128],""stride"":[1536,1536,128,1]},{""arg"":11,""dtype"":""torch.int32"",""shape"":[1],""stride"":[1]},{""arg"":12,""dtype"":""torch.int32"",""shape"":[1],""stride"":[1]},{""arg"":13,""literal"":null},{""arg"":14,""literal"":0.0},{""arg"":15,""literal"":16},{""arg"":16,""literal"":true},{""arg"":17,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.335957974373351,1.335957974373351,1.0,16.287999227643013,12.191999703645706,12.191999703645706
on::sglang.kda_replayssm.replayssm_decode_body::bfloat16_small_head_b16,sglang.kda_replayssm.replayssm_decode_body,bfloat16_small_head_b16,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[16,4608],""stride"":[4608,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[16,1536],""stride"":[1536,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[16,12],""stride"":[12,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12],""stride"":[1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[1536],""stride"":[1]},{""arg"":5,""literal"":0.08838834764831845},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[32,12,128,128],""stride"":[196608,16384,128,1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":9,""dtype"":""torch.float32"",""shape"":[32,12,16,128],""stride"":[24576,2048,128,1]},{""arg"":10,""dtype"":""torch.bfloat16"",""shape"":[16,1,12,128],""stride"":[1536,1536,128,1]},{""arg"":11,""dtype"":""torch.int32"",""shape"":[16],""stride"":[1]},{""arg"":12,""dtype"":""torch.int32"",""shape"":[16],""stride"":[1]},{""arg"":13,""literal"":null},{""arg"":14,""literal"":0.0},{""arg"":15,""literal"":16},{""arg"":16,""literal"":true},{""arg"":17,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,0.5357542018614354,1.3641536688876656,2.546230461932024,30.688000842928886,57.28000029921532,22.495999932289124
